date,open,high,low,close,volume,sma_10,sma_20,ema_20,macd_histogram,rsi_14,atr_14,cci_14,momentum_10,roc_12,obv,log_return,body_size,daily_range,upper_shadow,lower_shadow,rolling_std_20,historical_volatility_20,return_lag_1,return_lag_2,return_lag_3,return_lag_4,return_lag_5,rolling_max_20,rolling_min_20,rolling_mean_20,distance_from_high_20,distance_from_low_20,volume_sma_20,volume_ratio,volume_change,price_volume,vnindex,vnindex_volume,vnindex_return,correlation_market_20,beta_20,day_of_week
1/20/2025,57.2,57.38,56.83,57.1,1638012,56.919,57.7275,57.57330883,0.00032684,28.04054054,0.630714286,-33.61894718,-0.56,-1.906888851,-119754619,-0.001749782,-0.1,0.55,0.18,0.27,0.893637599,0.075067338,0.001751313,0.003162333,0.001583671,0.00335452,0.001591512,58.95,56.55,57.7275,0.031382528,0.009725906,1586193.6,1.032668396,0.838975211,93530485.2,1249.55,331206750,0.000352251,0.283430121,0.226101608,0
1/21/2025,57.2,57.29,56.83,57.01,1405722,56.928,57.6305,57.51966037,0.016661696,25,0.630714286,-35.43744983,0.09,-1.909841707,-121160341,-0.001577426,-0.19,0.46,0.09,0.18,0.858557389,0.070084851,-0.001748252,0.001751313,0.003162333,0.001583671,0.00335452,58.95,56.55,57.6305,0.032909245,0.008134394,1588956.65,0.884682411,-0.141812148,80140211.22,1246.09,353722909,-0.002768997,0.376160148,0.28366871,1
1/22/2025,57.2,57.2,56.83,56.83,1762572,56.919,57.529,57.45397843,0.019414406,25.87412587,0.610714286,-42.89080911,-0.09,-1.439472771,-122922913,-0.003162336,-0.37,0.37,0,0,0.824888509,0.070281705,-0.001576182,-0.001748252,0.001751313,0.003162333,0.001583671,58.95,56.55,57.529,0.03596268,0.00495137,1612571.8,1.093019238,0.253855314,100166966.8,1242.53,374183309,-0.002856936,0.381044933,0.287439897,2
1/23/2025,56.83,57.47,56.83,57.2,1783676,56.938,57.4415,57.42979001,0.048565254,35.35031847,0.63,27.86287381,0.19,0.491918482,-121139237,0.006489543,0.37,0.64,0.27,0,0.756176497,0.075397029,-0.003157341,-0.001576182,-0.001748252,0.001751313,0.003162333,58.86,56.55,57.4415,0.028202514,0.011494253,1636526.5,1.089915745,0.011973412,102026267.2,1259.63,448550346,0.013762243,0.480902744,0.368568438,3
1/24/2025,57.1,57.66,57.01,57.38,1578694,57.021,57.3675,57.4250481,0.080497762,45.1048951,0.630714286,114.8245614,0.83,0.808151792,-119560543,0.003141912,0.28,0.65,0.28,0.09,0.678480307,0.077174993,0.006510646,-0.003157341,-0.001576182,-0.001748252,0.001751313,58.86,56.55,57.3675,0.02514441,0.014677277,1629868.45,0.968602098,-0.114921096,90585461.72,1265.05,456657167,0.004302851,0.499532528,0.386083272,4
2/3/2025,57.38,57.38,55.81,55.81,7286722,56.938,57.215,57.271234,0.000635424,34.95934959,0.650714286,-198.9583333,-0.83,-2.104893878,-126847265,-0.027742746,-1.57,1.57,0,0,0.668049005,0.120306135,0.003146853,0.006510646,-0.003157341,-0.001576182,-0.001748252,58.49,55.81,57.215,0.045819798,0,1871945.2,3.892593651,3.615664594,406671954.8,1253.03,462591784,-0.009501601,0.539959321,0.620652158,0
2/4/2025,55.91,56.18,55.35,55.54,7132840,56.809,57.072,57.10635457,-0.062149728,32.57575758,0.650714286,-257.4571051,-1.29,-1.786030062,-133980105,-0.004849583,-0.37,0.83,0.27,0.19,0.706060978,0.119061719,-0.02736145,0.003146853,0.006510646,-0.003157341,-0.001576182,58.49,55.54,57.072,0.050435972,0,2153938.05,3.311534424,-0.021118138,396157933.6,1264.68,541783695,0.009297463,0.484375681,0.522205378,1
2/5/2025,55.72,56.74,55.72,56.74,3204519,56.791,56.9845,57.07146366,-0.016986312,47.33727811,0.697142857,-85.95772358,-0.18,0.176553672,-130775586,0.021375948,1.02,1.02,0,0,0.624849245,0.146249562,-0.004837843,-0.02736145,0.003146853,0.006510646,-0.003157341,58.21,55.54,56.9845,0.025253393,0.02160605,2231966.95,1.435737657,-0.550737294,181824408.1,1269.61,490473888,0.003898219,0.48300953,0.63989188,2
2/6/2025,56.74,56.83,55.81,56,3033470,56.681,56.874,56.9694195,-0.030297917,44.85981308,0.730714286,-102.1163101,-1.1,-1.460496217,-133809056,-0.013127739,-0.74,1.02,0.09,0.19,0.591228872,0.151566164,0.02160605,-0.004837843,-0.02736145,0.003146853,0.006510646,58.12,55.54,56.874,0.036476256,0.008282319,2316645.75,1.309423333,-0.053377434,169874320,1271.48,489762130,0.001472893,0.459987548,0.632575428,3
2/7/2025,56,56.46,55.91,56.09,2555237,56.57,56.7725,56.88566526,-0.026525002,44.85981308,0.717857143,-94.04144409,-1.11,-1.458186929,-131253819,0.001605853,0.09,0.55,0.37,0.09,0.537908963,0.152073474,-0.013041946,0.02160605,-0.004837843,-0.02736145,0.003146853,57.66,55.54,56.7725,0.027228581,0.009902773,2355426.65,1.084829791,-0.157652128,143323243.3,1275.2,503342974,0.002925724,0.510462762,0.76872555,4
2/10/2025,56.46,56.46,55.91,55.91,2597063,56.451,56.685,56.79274476,-0.029411934,41.38576779,0.724285714,-85.05905602,-1.19,-2.084063047,-133850882,-0.003214288,-0.55,0.55,0,0,0.528189559,0.15044481,0.001607143,-0.013041946,0.02160605,-0.004837843,-0.02736145,57.38,55.54,56.685,0.025618682,0.006661865,2379830.6,1.091280615,0.016368736,145201792.3,1263.26,652223852,-0.009363237,0.474917227,0.686095192,0
2/11/2025,55.91,56,55.44,55.72,3438061,56.322,56.625,56.69057859,-0.036892935,38.97058824,0.718571429,-112.0554818,-1.29,-2.587412587,-137288943,-0.003404106,-0.19,0.56,0.09,0.28,0.566833309,0.144630231,-0.003209128,0.001607143,-0.013041946,0.02160605,-0.004837843,57.38,55.54,56.625,0.028929941,0.003240907,2411178.7,1.425883946,0.323826569,191568758.9,1268.45,525259444,0.004108418,0.481446715,0.664213064,1
2/12/2025,55.91,56.27,55.81,56.27,2759083,56.266,56.5925,56.65052349,0.000447917,42.85714286,0.698571429,-54.89654568,-0.56,-1.453590193,-134529860,0.009822385,0.36,0.46,0,0.1,0.567662567,0.149713009,-0.003398319,-0.003209128,0.001607143,-0.013041946,0.02160605,57.38,55.54,56.5925,0.019344719,0.01314368,2446255.05,1.127880349,-0.197488643,155253600.4,1266.91,424173879,-0.00121408,0.446286716,0.638244606,2
2/13/2025,56.27,56.27,55.72,56,2579334,56.146,56.542,56.58856887,0.011593262,39.96655518,0.717857143,-63.39247693,-1.2,-1.771619014,-137109194,-0.004809843,-0.27,0.55,0,0.28,0.573462246,0.150230601,0.009870782,-0.003398319,-0.003209128,0.001607143,-0.013041946,57.38,55.54,56.542,0.024050192,0.008282319,2500007.2,1.031730629,-0.065148094,144442704,1270.35,422929502,0.002715268,0.453805207,0.65993968,3
2/14/2025,56,56,55.63,55.63,6406440,55.971,56.496,56.4972766,-0.000672675,38.24,0.705,-89.74495352,-1.75,-2.111560795,-143515634,-0.006629067,-0.37,0.37,0,0,0.608608421,0.149386395,-0.004798294,0.009870782,-0.003398319,-0.003209128,0.001607143,57.38,55.54,56.496,0.030498432,0.001620454,2760702.2,2.32058351,1.483757435,356390257.2,1276.08,572553338,0.004510568,0.402918488,0.660160993,4
2/17/2025,55.72,55.91,55.35,55.35,3616591,55.925,56.4315,56.38801216,-0.021224228,37.11180124,0.712142857,-112.1365597,-0.46,-3.234265734,-147132225,-0.005045965,-0.37,0.56,0.19,0,0.658828905,0.14984312,-0.006607143,-0.004798294,0.009870782,-0.003398319,-0.003209128,57.38,55.35,56.4315,0.035378181,0,2886318.65,1.253011687,-0.435475709,200178311.9,1272.72,703389002,-0.002633064,0.408610944,0.665170477,0
2/18/2025,55.72,55.81,55.35,55.63,2442358,55.934,56.3715,56.31582053,-0.010105431,40.82568807,0.718571429,-95.59814782,0.09,-3.049843151,-144689867,0.005045965,-0.09,0.46,0.09,0.28,0.675069392,0.150636395,-0.005033255,-0.006607143,-0.004798294,0.009870782,-0.003398319,57.38,55.35,56.3715,0.030498432,0.005058717,2950944.7,0.827652921,-0.324679512,135868375.5,1278.14,576613065,0.004258596,0.467277401,0.79212478,1
2/19/2025,55.63,56.18,55.63,56.09,3075728,55.869,56.33,56.29431381,0.031791074,41.62895928,0.712142857,-21.01010101,-0.65,0.501702204,-141614139,0.008234919,0.46,0.55,0.09,0,0.665012861,0.15400262,0.005058717,-0.005033255,-0.006607143,-0.004798294,0.009870782,57.38,55.35,56.33,0.022481701,0.013369467,3043739.05,1.010509754,0.259327257,172517583.5,1288.56,691882854,0.008152472,0.492732311,0.837659162,2
2/20/2025,56.18,56.18,55.91,56,2632849,55.869,56.275,56.26628392,0.055609992,39.44954128,0.685,17.46273197,0,0.828231905,-144246988,-0.001605853,-0.18,0.27,0,0.09,0.643105132,0.153349555,0.00826892,0.005058717,-0.005033255,-0.006607143,-0.004798294,57.38,55.35,56.275,0.024050192,0.011743451,3090984.55,0.851783293,-0.143991601,147439544,1292.98,665568367,0.003430186,0.485283025,0.826036886,3
2/21/2025,56.09,57.29,55.91,56.64,4723060,55.924,56.247,56.30187593,0.11330975,57.39750446,0.671428571,172.2143732,0.55,-0.17624251,-139523928,0.011363759,0.55,1.38,0.65,0.18,0.61215839,0.159322837,-0.001604564,0.00826892,0.005058717,-0.005033255,-0.006607143,57.38,55.35,56.247,0.01289648,0.023306233,3282601.55,1.438816112,0.793897029,267514118.4,1296.75,615945439,0.002915745,0.47440417,0.8467542,4
2/24/2025,56.83,58.95,56.83,58.86,11520294,56.219,56.335,56.54550679,0.289794299,71.95767196,0.777142857,346.0451977,2.95,5.107142857,-128003634,0.038446293,2.03,2.12,0.09,0,0.829245059,0.212341615,0.011428571,-0.001604564,0.00826892,0.005058717,-0.005033255,58.86,55.35,56.335,0,0.063414634,3776715.65,3.050347198,1.439158935,678084504.8,1304.56,745383925,0.006022749,0.456149528,1.073443854,0
2/25/2025,59.04,59.04,57.75,58.03,3891802,56.45,56.386,56.6868871,0.336174867,58.97079277,0.783571429,219.5094189,2.31,3.458727046,-131895436,-0.014201625,-1.01,1.29,0,0.28,0.901188689,0.219367274,0.039194915,0.011428571,-0.001604564,0.00826892,0.005058717,58.86,55.35,56.386,0.014101257,0.048419151,3901019.65,0.997637118,-0.662178587,225841270.1,1303.16,764641989,-0.001073159,0.471287259,1.159079782,1
2/26/2025,58.12,58.49,58.03,58.21,3639672,56.644,56.455,56.83194547,0.362267064,66.66666667,0.743571429,150.9839306,1.94,4.113754248,-128255764,0.003097043,0.09,0.46,0.28,0.09,0.985828532,0.218927343,-0.014101257,0.039194915,0.011428571,-0.001604564,0.00826892,58.86,55.35,56.455,0.011043153,0.051671183,3994874.65,0.911085408,-0.064784899,211865307.1,1302.96,659793287,-0.000153473,0.461863251,1.153710713,2
